0.2378847352959448,1.012422836565829,1.037749043325542,0.1908187207205433,0.2182673895879358,1.005730705941488,0.2212279343613707,1.004796190585626,Infinity,0.7138093649734566,1.003724407677309,NaN,0.5072467546204635,1.002424245981729,0.7099295739719539,0.7098528372723867,0.5034722639406180,0.7093480127374736,0.5036101551853349,1.001255493275353,0.5018903659106632,0.5792715732327590,0.7085454536427429,0.5790294300863722,1.000946521745263,0.4494620440396031,0.7085722890409139,0.4494575312914532,0.4106241492636490,0.4493792914374399,0.4105142558258361,0.4491571665672782,0.5789371258769424,0.5788518328937420,0.4105142558258361,0.4105184560115979,0.5016556336698544,0.2800600845197399,0.4103690750748377,0.3557158168134899,0.3557224501468266,0.3559875218554058,0.3358406816633512,0.2701284943834657,0.3801375926097456,0.2453131528514120,0.3796988323710298,0.2382658649161293,0.2315384471930779,0.2448883794764268,0.2107581425281302,0.2106276346117124,0.06935613113643922,0.1014253758361255,0.08122696504752532,0.1112206489770054,0.1876238285114588,0.1877630405401724,0.2152164104173331,0.2102263226803471,0.1515173796627611,0.06296218864909103,0.2153415348863428,0.3800130759437084,0.2213049925378286,0.2799543815212512,0.2452545399349710,0.3551441900353943,0.2797466539705580,0.2518083418323030,0.2449746722701297,0.3553189615761723,0.2909014539564533,0.2909422516241220,0.3794681739239167,0.2158673440200505,0.1541028257058839,0.3354602602660958,0.3797527569449343,0.2911460081982584,0.3356580418587566,0.1923315494724134,0.2325574289444175,0.2327857627650847,0.4112102274174198,0.5026178189400079,0.5025575614435649,0.2810425814590736,0.3367956305030698,0.5025641193792128,0.3564454910506641,1.001627340376763,Infinity,0.7096827707056839,0.5038314736557789,0.4138795673819817,1.002134474146810,0.5808887105023398,0.5813643402583539,1.002670231722717,0.7105815283093026,1.002424245981729,1.002424245981729,Infinity,Infinity,Infinity,1.002699060239614,1.002699060239614,1.002713709195549,1.002971774753597,Infinity,0.7110461252118395,1.002574006832043,1.002642012530397,0.5824823725107176,Infinity,Infinity,0.7112298877412100,0.7107423155935333
0.1500254820353490,0.5153882032022076,0.7372097807744856,0.1321374945286820,0.1462319291921098,0.3418939278956565,0.1386946622448724,0.7103880367733522,0.7099295739719539,0.7096827707056839,0.5029851011471890,NaN,0.4112102274174198,0.5788783272723468,0.5788363727270020,0.4100941851389673,0.4487594473114148,0.4487259893856556,0.4489680690695332,0.3792115899078113,0.3343777223154170,0.4091667354727379,0.3025492524478284,0.3342002615421101,0.2784858884295398,0.2896498423809022,0.2512210084846392,0.3172022760804489,0.2683947390880868,0.2896449306118216,0.3171093617224437,0.3340813706785012,0.2591855150068814,0.3023145000847086,0.2592160922013530,0.2510065465972848,0.2245866744760647,0.1613703400981415,0.1505218119647610,0.1752590705717726,0.1752182544072743,0.1901138767772783,0.1868356696584286,0.1702208645900847,0.1536892263598700,0.1470294523717456,0.1591369534232169,0.1359227256216660,0.1321983242581645,0.1468364021053241,0.1149312222048067,0.1356740577662924,0.03840774123976075,0.05225850837289529,0.04586445057200495,0.06282932954695185,0.09146653321607155,0.09630946534623076,0.1179017121151317,0.1067731704841246,0.08041957139965046,0.03495507677657572,0.1031714755625953,0.1399231016551784,0.1199623836216092,0.1654770250025617,0.1653925059499547,0.1589821700583929,0.1724019146905034,0.1289704068673080,0.1176021680405209,0.1591406073226529,0.1933341696573361,0.1750512357273688,0.1804704712574326,0.1348403635048538,0.09339183936184167,0.2303432616331066,0.2191541649810654,0.1538213260221931,0.1780507780550358,0.1286375428875609,0.1390637778903823,0.1330633213709707,0.2785779438141725,0.3028393288979974,0.3345095769414523,0.1603222844162660,0.1737301952181476,0.2312837308271012,0.1788564926705603,0.3350913297038898,0.3551040708002389,0.4097995878471105,0.5013888915643671,0.4102349118819963,0.4489960401712435,0.4488125051248539,0.3799485521167821,0.7084396886488151,0.4496166949900694,Infinity,0.7083638609010238,1.000968523229439,0.4493709336136341,0.5791294730041441,1.001011634047265,0.7086389753583717,0.5021008495888996,0.3807048002536150,0.7087569742853546,0.5793988277342119,0.7087379408654307,0.5794085654478072,0.7085722890409139,0.7086033051487951,1.001204094355500,0.4109371117804681,Infinity
0.3651483716701108,0.6770032003863301,Infinity,0.2507025774976745,0.2809757434745082,Infinity,0.2317405957179357,Infinity,Infinity,0.7150076608374065,0.5847683498518930,NaN,1.003120132386944,Infinity,1.002249721628549,0.7099183500551453,0.5040651075536385,0.5811696069947183,0.5808318099052854,0.5024038600112631,0.4489544101604261,0.5016129074149697,0.5013280235873938,0.4098587436218974,0.5784331402927246,1.000571918834286,0.4484765564881368,0.5010928974788207,0.3350126050864040,0.3348035683534913,0.3349118741277863,0.5781575642973367,0.3347155092691038,0.3790915261226001,0.3547799455023761,0.3345893562048974,0.3173823071555681,0.2015800529975560,0.1978630074249278,0.2014923352744613,0.1939867553856849,0.1872470622583793,0.2054782174269050,0.2098394257393511,0.2143908843840212,0.1973310668237868,0.1901892521100387,0.1727714582925553,0.1426261944678870,0.1971345201587751,0.1518119351397989,0.1632082101262619,0.05200917533510994,0.07045928613842491,0.05935968752612141,0.08116830061236795,0.1033131355344696,0.1232420394969663,0.1500402522481417,0.1369738205678429,0.1012990931654900,0.04941329391580299,0.1252912550525193,0.1901472635284555,0.1351975327020366,0.2192869683008288,0.1837729786599520,0.2094353655425154,0.1779440324229735,0.1899028234804260,0.1635606604541700,0.2367454522858458,0.2143683665512719,0.2096701842119600,0.2011741324303760,0.2012223558367081,0.1298347006171015,0.2512376313264813,0.3342083530683274,0.2099626668615776,0.2251650521268802,0.1580241729966534,0.2251553397826966,0.1980309456692831,0.2691830218710366,0.3351710195401929,0.3552171804446103,0.2449689144201117,0.2525094731845110,0.4099842938602908,0.2075841229265092,0.5021322058350292,0.7085969973414720,0.5024691508189856,1.001411433306542,Infinity,Infinity,0.7094520837492920,0.4125232582491456,Infinity,1.002614383546457,1.002628125425742,1.002902763725563,Infinity,1.002472191658953,0.7103728806969123,1.003200008178956,Infinity,Infinity,1.003372690856571,1.002656047174788,Infinity,Infinity,Infinity,Infinity,0.7115680669648200,Infinity,1.003565073696199,Infinity
0.5400617248673217,0.8164965809277260,1.048808848170152,0.5393598899705937,0.3818813079129867,0.7276068751089988,0.2652288075347781,Infinity,Infinity,Infinity,1.006230589874905,NaN,0.7138735074334840,Infinity,0.7116835718867665,0.7116835718867665,0.7112298877412100,1.003044147072107,Infinity,1.001906579424015,0.5024096525119697,0.5024691508189856,0.4104852841432547,0.5017793650542994,0.5018484351393873,0.7082631299249801,0.5785435538299265,0.5786394786903640,0.5785653184519064,0.4485849988892866,0.5012738874149357,1.000540394527418,0.3348986954523914,0.4094075401909996,0.3548825433656710,0.3547368362142693,0.2898713074035178,0.2146836351961717,0.2055735656515574,0.2194018740441237,0.1782537064102103,0.2305222002319640,0.1973982759026754,0.1902134041604734,0.1807951353955116,0.2010149258313930,0.1806962818575283,0.1751912783717793,0.1518612286951556,0.1677591765433319,0.1469091986596679,0.1749337169485586,0.06003157247661648,0.08351164787237594,0.06241972819052733,0.07882320153907198,0.1089772725597432,0.1383317105563186,0.1359108431825971,0.1588962424760758,0.1241651254775564,0.06070091391437907,0.1359782320354629,0.2245988469764241,0.2010463605996515,0.2095432375345168,0.2780989937068826,0.2141454170065585,0.2010236529147719,0.2009050639044903,0.2245794286900706,0.2509451829553316,0.2782289671710639,0.3169664443557410,0.2246736301316165,0.2011909120374942,0.1459571138331885,0.2897104342762665,0.2896994138671060,0.3342736266916213,0.2897797628702117,0.2370660264170131,0.2197710620802729,0.2149411592445869,0.3178224698566857,0.4485363241959594,0.4485410356278372,0.2907519609009537,0.2696189796979834,0.4101195682173843,0.4488499478220133,0.3807276965441876,0.7088335402441542,0.5026041842816684,0.5802984599467845,Infinity,Infinity,0.7104500943014160,0.5826069809991493,Infinity,Infinity,Infinity,1.004264411670058,1.004618962223618,1.004158022092805,0.7135060680126757,Infinity,Infinity,1.005479493072341,1.007435046608132,1.006920497799548,1.009389877365680,Infinity,Infinity,Infinity,Infinity,Infinity,1.008298897483612,Infinity
Infinity,Infinity,1.224744871391589,1.154700538379252,0.8164965809277260,Infinity,0.7595545253127499,Infinity,Infinity,0.7385489458759963,Infinity,NaN,Infinity,1.008583848428253,1.007905261357939,1.006734082821037,Infinity,0.7142857142857142,Infinity,0.7128791772183245,Infinity,0.5047394424471945,0.5809928937741269,0.5804240279266042,0.4508057302781464,0.7089700433921313,1.001368926034455,0.3370166864022911,1.001192606267580,0.5021008495888996,0.5021186535576335,0.5017241430475048,0.7082537515773401,0.5013458974549195,0.5783815595664885,0.5783414291796957,0.3347963981551481,0.2688500700854657,0.2373448047304940,0.2308050370694425,0.1976962720875622,0.2683981833523957,0.2014332991168429,0.2145149388771839,0.1938403826994556,0.1903446389576517,0.2143585663310332,0.2193398405117931,0.2010398323180809,0.2192884668512894,0.1634565449540832,0.2009674043098406,0.08190216151813726,0.1092632874434747,0.07904691080677595,0.1074943538180755,0.1294589080072265,0.1538191948289450,0.1972560999178784,0.1778624740754807,0.1971431350132770,0.09532154835444935,0.1522926095142101,0.2784801925211101,0.1977071189350008,0.2439088601994101,0.3544507356675223,0.2784974542524900,0.3026567898322822,0.2371527495345500,0.3344634929140147,0.4481114353828747,0.3790810617727547,0.4482611809023172,0.3029326615574830,0.3347375052411233,0.2599677998345365,0.4485586018315872,0.3795981646682701,0.4097538209221029,0.5785808573051990,0.3556547665443594,0.5016051405655654,0.3802423681994102,0.5795441349882883,Infinity,0.7092925878875360,0.4504426164614508,0.5799296577691118,1.001809956232117,0.7097305630441450,Infinity,Infinity,Infinity,1.005141422064833,Infinity,Infinity,1.005420093899755,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.028991510855053,Infinity,Infinity
Infinity,1.414213562373095,Infinity,Infinity,Infinity,0.9128709291752768,0.8660254037844386,Infinity,1.154700538379252,1.095445115010332,0.7905694150420948,NaN,Infinity,1.035098339013531,1.023532631438318,1.019803902718557,1.015504800579495,Infinity,Infinity,Infinity,0.4608098078517271,Infinity,1.003350093135977,Infinity,Infinity,Infinity,0.4519662645303345,0.7100592231767783,0.5808040403899868,0.7094916337620749,0.7095242473194602,0.7089848901549912,0.7088127107615933,0.7085722890409139,0.7082922083074140,Infinity,0.5784440818579563,0.3180113547020877,0.2600542349745628,0.3546669473366851,0.2788142915466026,0.2899706166506180,0.3026752811009531,0.3788763307229109,0.2897825880271693,0.2685300375784216,0.2370017007740792,0.2437932529970256,0.2014082697530798,0.2098670813300374,0.3024015960898571,0.2436154013911411,0.1136622693933860,0.1444077475890650,0.1150704618040148,0.1429575881039724,0.1597339446038392,0.2145061601599383,0.1905496515659532,0.2145010931922856,0.2196004883773279,0.1199208692144151,0.2438393832439074,0.2902893604191957,0.2257507278765708,0.3032022193134748,0.3177711024955122,0.4094773397787658,0.2906169174805715,0.3350144871744043,0.4098399077688751,0.5786433285230594,0.3555795011093798,0.4104412245414829,0.5017361163348545,0.4104771420979674,0.4495661293306583,0.5795553068875279,Infinity,0.5800843820474386,1.001556421175316,0.5036232357987106,0.7101221755962168,1.002249721628549,Infinity,Infinity,0.7127864449672371,1.003780731821326,Infinity,Infinity,0.7158910531638175,Infinity,Infinity,1.012739367083667,Infinity,Infinity,1.016530045465127,Infinity,Infinity,Infinity,Infinity,1.032795558988644,Infinity,Infinity,Infinity,Infinity,1.040832999733066,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
Infinity,Infinity,1.414213562373095,1.224744871391589,Infinity,Infinity,0.9128709291752768,Infinity,Infinity,0.9128709291752768,1.224744871391589,NaN,1.118033988749895,0.7905694150420948,0.8017837257372731,Infinity,Infinity,0.8366600265340755,Infinity,Infinity,Infinity,Infinity,0.5897678246195887,Infinity,1.005730705941488,1.004158022092805,0.4552432062223381,1.003159565534841,Infinity,Infinity,0.7110461252118395,1.001951221367587,1.001665280087781,1.001218769495580,0.5795005569646919,0.4495271836014820,0.4492163533715633,0.7080800876089649,0.3794496043609991,0.2904159049526427,0.3177357753614640,0.3791987899458478,0.2901530033042738,0.3547478311260878,0.4092884151826449,0.2789065753776303,0.3027736240420795,0.4091688063799240,0.2595973413351698,0.2595705952903640,0.4090607256763190,0.2594790110783378,0.1756740663702128,0.1784013285965344,0.1433025423344913,0.1706608872221869,0.2249948110651147,0.3026282451156030,0.2686164325596302,0.3344068734180673,0.2685819902973424,0.2249982660496372,0.2597521354983451,0.2904718851449484,0.3794496043609991,0.3181595357616654,0.5784841824309880,0.4487404473145780,0.5787544470297485,0.7082688309124616,0.5790229436819603,0.5022271825151869,0.7086833868923010,0.5028985750071142,0.5800843820474386,0.3583802814285943,0.7098743329825715,Infinity,Infinity,1.003241499586967,Infinity,1.003780731821326,Infinity,Infinity,Infinity,Infinity,1.009216784699164,1.010152544552211,0.7337993857053428,1.019049330730136,1.015504800579495,1.048808848170152,Infinity,Infinity,Infinity,1.080123449734644,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.030776406404415,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.080123449734644,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
Infinity,Infinity,Infinity,0.6454972243679029,0.9128709291752768,0.7637626158259734,Infinity,0.9128709291752768,1.224744871391589,0.7637626158259734,Infinity,NaN,0.8660254037844386,0.6454972243679029,0.7302967433402215,1.054092553389460,0.7071067811865476,1.118033988749895,0.8017837257372731,0.7433919416750280,1.030776406404415,Infinity,0.7241479433806596,Infinity,0.5887840577551898,Infinity,0.5847053462046863,1.004024161128124,0.7118052168020874,0.7115124735378853,1.002190583128918,Infinity,1.001465202251006,Infinity,1.001074691336470,0.5790133074950958,Infinity,0.4098545194498254,0.2791688067676344,0.4093442610008561,0.5008149964659155,0.3546312997729134,0.2596486422406584,0.2786000788868131,0.2899257186501062,0.3343432666355894,0.2898368098501052,0.3342648675203166,0.3172071048929090,0.2512330531032289,0.2897242300012862,0.2896626236859565,0.1811103328945288,0.2510610127251531,0.1616688326844453,0.2193963932626392,0.2055167081350928,0.2250906016727149,0.2685039113122121,0.3025862547414234,0.3172455599777503,0.2055935641656361,0.3174361302436657,0.4482063017059096,0.4094773397787658,0.4485900641149869,0.3794960285227863,0.5013477113394627,0.7081566804747661,0.4491470830953185,1.001047669223949,0.7088723439378911,0.4500494742382070,0.7093269021319085,0.7096641377481301,0.7100966752038719,Infinity,0.7107611041343350,0.7119007803679073,1.004338415163889,Infinity,Infinity,Infinity,1.006309210853255,1.011561077717746,0.5986094998689324,1.013423419419063,Infinity,1.016530045465127,1.020620726159658,1.018350154434631,Infinity,Infinity,Infinity,Infinity,1.019803902718557,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.018350154434631,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
0.7637626158259734,0.9999999999999999,0.6708203932499369,1.080123449734644,Infinity,0.7637626158259734,1.224744871391589,0.7637626158259734,0.6708203932499369,0.8366600265340755,1.118033988749895,NaN,0.6267831705280087,0.8660254037844386,0.8366600265340755,0.5916079783099616,0.6900655593423543,Infinity,0.7071067811865476,0.6454972243679029,0.4577377082170634,0.6324555320336759,0.7527726527090809,1.030776406404415,0.5435573065046090,0.7337993857053428,0.7276068751089988,0.7219948723811553,0.7213932098830055,0.7219948723811553,Infinity,1.007547276881594,0.7128324356402512,Infinity,Infinity,0.7107992699027206,1.002072541083409,0.5802686547726940,0.4112102274174198,0.7085602396188515,0.5018656781236437,0.5788363727270020,0.5787386886755805,0.4488942237280243,0.5015674019637998,0.4099917074651688,0.7080353525402389,0.4488170914851566,0.4098296325639091,0.3554670900422720,0.3796697677208781,0.3554020483755194,0.4098255595339460,0.3352508946940521,0.3551733458829893,0.3553480893870730,0.3799077478904799,0.4488240205726532,0.4102157635011102,0.5015649490535820,0.4490981954864539,0.3358281706362856,0.3564693442285623,0.5024450023556378,0.5026385407482227,Infinity,0.7092334229241957,1.002055500627310,0.7102425250887505,1.002389489667173,1.002902763725563,Infinity,Infinity,1.004494404667845,0.7151882639372399,Infinity,1.009049958219026,0.7189917611088271,1.009950493836208,1.013072450258956,1.009569596031284,1.015038437845105,Infinity,Infinity,Infinity,Infinity,1.032795558988644,Infinity,Infinity,Infinity,1.040832999733066,1.028991510855053,Infinity,Infinity,Infinity,Infinity,1.028991510855053,Infinity,Infinity,Infinity,Infinity,Infinity,1.024695076595960,Infinity,Infinity,Infinity,Infinity,Infinity,1.020620726159658,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
0.7302967433402215,0.8164965809277262,0.7071067811865476,0.6267831705280087,0.7302967433402215,0.7637626158259734,0.7745966692414833,0.6454972243679029,0.6009252125773316,0.7071067811865476,0.8017837257372731,NaN,0.6666666666666667,0.7302967433402215,0.6454972243679029,0.4594682917363407,0.8660254037844386,0.5838742081211422,1.118033988749895,0.6708203932499369,0.7302967433402215,0.6770032003863301,0.5916079783099616,0.6770032003863301,0.5393598899705937,1.054092553389460,0.5627314338711378,0.7559289460184544,1.020620726159658,Infinity,0.7400128699009548,Infinity,Infinity,Infinity,Infinity,1.007905261357939,1.006006060007137,0.7138093649734566,1.003200008178956,1.002820880074864,1.002400963840165,1.002280504672051,0.7099408878611149,1.002125400909954,0.7098528372723867,Infinity,0.7094063215042757,1.001532567949029,1.001648805736324,1.001586043819802,0.7093409314018367,0.7093409314018367,1.001746726222005,1.001586043819802,1.001514005408962,0.7097112348697665,0.7096276689725595,1.001974335584480,1.002447984079131,1.002047085049269,0.7103578639889020,1.002389489667173,0.7109393663377318,1.002574006832043,0.7112298877412100,0.7123641530615954,0.7126528016839837,1.004987562112089,1.005730705941488,Infinity,1.008438968179221,1.009569596031284,0.7245688373094719,Infinity,1.012121654694948,Infinity,1.021507836910498,Infinity,Infinity,Infinity,1.024695076595960,Infinity,Infinity,1.019803902718557,Infinity,1.023532631438318,1.019049330730136,1.021507836910498,Infinity,Infinity,1.022474716291090,Infinity,1.022474716291090,Infinity,1.022474716291090,Infinity,Infinity,1.019803902718557,1.022474716291090,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.016001016001524,Infinity,Infinity,Infinity,0.7254762501100116,Infinity,Infinity
Infinity,0.9128709291752768,0.8017837257372731,0.7302967433402215,1.224744871391589,0.6009252125773316,1.060660171779821,0.8164965809277262,0.6666666666666667,0.5773502691896258,1.095445115010332,NaN,1.044465935734187,0.5773502691896258,0.6708203932499369,0.7817359599705714,0.7745966692414833,0.8366600265340755,0.8660254037844386,0.5175491695067656,0.5270462766947299,1.069044967649698,0.8366600265340755,0.7637626158259734,1.224744871391589,1.069044967649698,0.8017837257372731,0.6324555320336759,0.6454972243679029,1.095445115010332,0.7817359599705714,0.5838742081211422,0.6324555320336759,1.054092553389460,1.027402333828163,1.037749043325542,0.6291528696058959,Infinity,Infinity,Infinity,1.012422836565829,0.7216878364870322,Infinity,Infinity,Infinity,1.009216784699164,Infinity,Infinity,1.009216784699164,1.008733790278249,Infinity,Infinity,1.011561077717746,0.7203248742951348,Infinity,Infinity,1.008163400755528,0.7211102550927978,1.011834731470275,Infinity,Infinity,Infinity,1.015038437845105,1.013072450258956,0.7229988054812211,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.030776406404415,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.025978352085154,0.7400128699009548,0.7295601856708800,Infinity,1.018350154434631,Infinity,Infinity,0.7302967433402214,Infinity,1.022474716291090,Infinity,Infinity,Infinity,0.7288689868556625,Infinity,Infinity,Infinity,Infinity,Infinity,0.7288689868556625,Infinity,Infinity,1.020620726159658,1.016530045465127,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
Infinity,0.8164965809277262,1.095445115010332,0.6123724356957945,1.224744871391589,0.8660254037844386,1.224744871391589,1.118033988749895,1.414213562373095,0.7071067811865476,1.080123449734644,NaN,0.5773502691896258,0.6900655593423543,0.6770032003863301,0.5700877125495689,1.118033988749895,0.7071067811865476,0.6123724356957945,0.7905694150420948,0.7302967433402215,0.9128709291752768,0.6900655593423543,0.6708203932499369,0.8660254037844386,0.8164965809277260,Infinity,0.7637626158259734,0.8660254037844386,1.224744871391589,1.224744871391589,1.224744871391589,Infinity,1.224744871391589,Infinity,1.118033988749895,Infinity,Infinity,Infinity,1.118033988749895,Infinity,1.095445115010332,Infinity,Infinity,Infinity,Infinity,1.080123449734644,Infinity,1.095445115010332,Infinity,Infinity,Infinity,0.8366600265340755,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.044465935734187,Infinity,1.069044967649698,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.030776406404415,1.060660171779821,1.030776406404415,0.6291528696058959,1.021507836910498,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.020620726159658,Infinity,Infinity,1.037749043325542,Infinity,Infinity,Infinity,1.025978352085154,Infinity,Infinity,Infinity,Infinity,1.040832999733066,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.028991510855053
0.5400617248673217,0.8164965809277260,1.080123449734644,0.9999999999999999,0.7302967433402215,0.8660254037844386,1.224744871391589,Infinity,1.224744871391589,0.9128709291752768,0.8366600265340755,NaN,0.7905694150420948,0.8164965809277260,Infinity,0.9128709291752768,0.8660254037844386,1.080123449734644,0.8366600265340755,0.7071067811865476,1.080123449734644,1.224744871391589,1.118033988749895,0.9999999999999999,0.7637626158259734,0.7302967433402215,0.8366600265340755,Infinity,Infinity,Infinity,Infinity,1.224744871391589,1.154700538379252,Infinity,1.224744871391589,Infinity,Infinity,0.9999999999999999,Infinity,Infinity,Infinity,1.224744871391589,Infinity,Infinity,1.154700538379252,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.224744871391589,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.154700538379252,1.414213562373095,Infinity,Infinity,1.224744871391589,Infinity,Infinity,Infinity,Infinity,1.154700538379252,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,1.069044967649698,1.060660171779821,Infinity,1.095445115010332,Infinity,Infinity,Infinity,1.069044967649698,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.035098339013531,Infinity,Infinity,Infinity,Infinity,0.7817359599705714,1.044465935734187,Infinity,Infinity,Infinity,Infinity,1.060660171779821,Infinity,Infinity
0.5400617248673217,Infinity,1.224744871391589,Infinity,Infinity,1.414213562373095,Infinity,1.154700538379252,Infinity,Infinity,1.095445115010332,NaN,Infinity,0.6708203932499369,1.118033988749895,1.118033988749895,Infinity,0.6708203932499369,Infinity,0.8366600265340755,1.118033988749895,Infinity,Infinity,Infinity,1.118033988749895,1.414213562373095,1.224744871391589,1.224744871391589,Infinity,Infinity,1.414213562373095,1.118033988749895,1.095445115010332,Infinity,1.414213562373095,1.224744871391589,Infinity,Infinity,0.9128709291752768,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,0.9999999999999999,Infinity,Infinity,1.154700538379252,Infinity,Infinity,Infinity,Infinity,1.224744871391589,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.095445115010332,1.080123449734644
Infinity,1.224744871391589,1.224744871391589,0.9999999999999999,0.9999999999999999,1.224744871391589,1.154700538379252,Infinity,Infinity,Infinity,1.118033988749895,NaN,0.7302967433402215,Infinity,Infinity,1.414213562373095,0.7637626158259734,Infinity,0.9128709291752768,Infinity,0.7302967433402215,Infinity,1.414213562373095,Infinity,1.414213562373095,1.224744871391589,0.9999999999999999,1.224744871391589,1.224744871391589,Infinity,1.224744871391589,1.224744871391589,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,1.224744871391589,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.224744871391589,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.154700538379252,Infinity,Infinity,Infinity,Infinity,1.224744871391589,Infinity,Infinity,Infinity,Infinity,Infinity
0.7071067811865476,1.224744871391589,1.080123449734644,1.414213562373095,1.154700538379252,1.414213562373095,0.8660254037844386,Infinity,1.224744871391589,Infinity,0.9999999999999999,NaN,Infinity,0.7637626158259734,1.414213562373095,0.8660254037844386,Infinity,Infinity,Infinity,Infinity,0.9128709291752768,1.118033988749895,Infinity,1.224744871391589,0.9128709291752768,1.118033988749895,1.095445115010332,Infinity,Infinity,0.8164965809277260,Infinity,1.224744871391589,Infinity,0.8660254037844386,Infinity,Infinity,Infinity,1.224744871391589,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.154700538379252,Infinity,Infinity,Infinity,1.414213562373095,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,1.224744871391589,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.224744871391589,Infinity,Infinity,Infinity,Infinity,Infinity,1.414213562373095,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,1.154700538379252,Infinity
